"Resource ID(s)","Resource type","Status","Contributed by","Date","Audio Library Catalog ID","Koan Case #","Talk Location","Title","Caption or Other Speaker","Extracted Text","Speaker","Koan Collection","Track","Genre","Duration","Training Quarter"
36352,"Audio","Active","Administrator","2004-05-09 12:59","S26","","Zen Mountain Monastery","The Symbol Is The Symbolized","","","John Daido Loori","Koans of the Way of Reality","1","None","0:40:58 (approx)","2004 Spring Ango"
36351,"Audio","Active","Administrator","2004-05-06 12:59","S25","","Zen Mountain Monastery","Fusatsu","","","Geoffrey Shugen Arnold","","1","None","0:30:37 (approx)","2004 Spring Ango"
36350,"Audio","Active","Administrator","2004-05-02 12:59","S24","1","Zen Mountain Monastery","Highest Meaning Of The Holy Truths","","","Geoffrey Shugen Arnold","","1","None","0:58:47 (approx)","2004 Spring Ango"
36349,"Audio","Active","Administrator","2004-04-29 12:59","S23","","Zen Mountain Monastery","Mondo: Right Effort","","","Geoffrey Shugen Arnold","","1","None","1:26:02 (approx)","2004 Spring Ango"
36348,"Audio","Active","Administrator","2004-04-25 12:59","S22","","Zen Mountain Monastery","Dharma Combat: The Countenance Of Mountains","","","John Daido Loori","","1","None","1:15:38 (approx)","2004 Spring Ango"
36347,"Audio","Active","Administrator","2004-04-24 12:59","S21","","Zen Mountain Monastery","The Whole Universe Is The Practitioner's Eye","","","John Daido Loori","Koans of the Way of Reality","2","None","0:44:57 (approx)","2004 Spring Ango"
36346,"Audio","Active","Administrator","2004-04-23 12:59","S20","51","Zen Mountain Monastery","Sheifeng's What Is It?","","","Geoffrey Shugen Arnold","","51","None","0:54:34 (approx)","2004 Spring Ango"
36345,"Audio","Active","Administrator","2004-04-21 12:59","S18","43","Zen Mountain Monastery","Shushan And A Staff","","","Geoffrey Shugen Arnold","Gateless Gate","43","None","0:45:17 (approx)","2004 Spring Ango"
36344,"Audio","Active","Administrator","2004-04-18 12:59","S17","","Zen Mountain Monastery","Hearing Sounds With The All-Pervading Body","","","John Daido Loori","Koans of the Way of Reality","1","None","0:40:45 (approx)","2004 Spring Ango"
36343,"Audio","Active","Administrator","2004-04-08 12:59","S16","","Zen Mountain Monastery","Fusatsu - Experiencing Intimacy","","","Geoffrey Shugen Arnold","","1","None","0:25:00 (approx)","2004 Spring Ango"
36342,"Audio","Active","Administrator","2004-04-11 12:59","S15","","Zen Mountain Monastery","Jukai Ceremony","","","John Daido Loori","","1","None","1:01:24 (approx)","2004 Spring Ango"
36341,"Audio","Active","Administrator","2004-04-04 12:59","S14","","Zen Mountain Monastery","Shiseng's ""Single Thing""","","","John Daido Loori","Koans of the Way of Reality","1","None","0:27:07 (approx)","2004 Spring Ango"
36340,"Audio","Active","Administrator","2004-04-01 12:59","S13.2","","Zen Mountain Monastery","Mondo -  Part 2","","","John Daido Loori","","1","None","0:20:39 (approx)","2004 Spring Ango"
36339,"Audio","Active","Administrator","2004-04-01 12:59","S13.1","","Zen Mountain Monastery","Mondo - Part 1","","","John Daido Loori","","1","None","1:34:56 (approx)","2004 Spring Ango"
36338,"Audio","Active","Administrator","2004-03-24 12:59","S8","","Zen Mountain Monastery","Song Of The Blue Mountains","","","Ron Hogen Green","","2","None","0:35:48 (approx)","2004 Spring Ango"
36337,"Audio","Active","Administrator","2004-03-21 12:59","S7","","Zen Mountain Monastery","Finding The Abbot Of Mt Huie","","","John Daido Loori","Koans of the Way of Reality","1","None","0:41:48 (approx)","2004 Spring Ango"
36336,"Audio","Active","Administrator","2004-03-18 12:59","S5","","Zen Mountain Monastery","Fusatsu","","","Geoffrey Shugen Arnold","","1","None","0:27:16 (approx)","2004 Spring Ango"
36335,"Audio","Active","Administrator","2004-03-14 12:59","S4","","Zen Mountain Monastery","The National Teacher Can’t Be Found","","","John Daido Loori","Koans of the Way of Reality","1","None","0:39:22 (approx)","2004 Spring Ango"
36334,"Audio","Active","Administrator","2004-03-11 12:59","S3","","Zen Mountain Monastery","Mondo: Administrative And Training Positions","","","John Daido Loori","","1","None","1:29:47 (approx)","2004 Spring Ango"
36333,"Audio","Active","Administrator","2004-03-08 12:59","S2","","Zen Mountain Monastery","Spring Ango Art Project: Q & A","","","John Daido Loori","","1","None","0:30:30 (approx)","2004 Spring Ango"
36332,"Audio","Active","Administrator","2004-03-07 12:59","S1","","Zen Mountain Monastery","Spring Ango Opening","","","John Daido Loori","","1","None","0:41:58 (approx)","2004 Spring Ango"
36331,"Audio","Active","Administrator","2004-03-28 12:59","S12","","Zen Mountain Monastery","Dharma Combat","","","John Daido Loori","","1","None","1:02:38 (approx)","2004 Spring Ango"
36330,"Audio","Active","Administrator","2004-03-27 12:59","S11","","Zen Mountain Monastery","Pai Chang's Emancipation Of The Mind","","","John Daido Loori","Koans of the Way of Reality","1","None","0:49:02 (approx)","2004 Spring Ango"
36329,"Audio","Active","Administrator","2004-03-26 12:59","S10","88","Zen Mountain Monastery","Hsuan Sha’s Guiding And Aiding Living Beings","","","Geoffrey Shugen Arnold","","88","None","0:51:46 (approx)","2004 Spring Ango"
36328,"Audio","Active","Administrator","2004-03-06 12:59","R99","63","Zen Mountain Monastery","Nanquan Kills The Cat","","","Geoffrey Shugen Arnold","","63","None","0:47:22 (approx)","2004 Spring Ango"
36327,"Audio","Active","Administrator","2004-02-29 12:59","R98","","Zen Mountain Monastery","Zhaozhou’s Flower Of Awakening","","","John Daido Loori","Koans of the Way of Reality","1","None","0:41:20 (approx)","2004 Winter"
36326,"Audio","Active","Administrator","2004-02-28 12:59","R97","22","Zen Mountain Monastery","Vasubandhu","","","Geoffrey Shugen Arnold","Transmission of the Light","22","None","0:50:33 (approx)","2004 Winter"
36325,"Audio","Active","Administrator","2004-02-27 12:59","R96","4","Zen Mountain Monastery","The Foreigner Has No Beard","","","Geoffrey Shugen Arnold","Gateless Gate","4","None","0:41:28 (approx)","2004 Winter"
36324,"Audio","Active","Administrator","2004-02-08 12:59","R95","","Zen Mountain Monastery","Mazu’s What Teaching Do You Offer?","","","John Daido Loori","Koans of the Way of Reality","1","None","0:44:30 (approx)","2004 Winter"
36323,"Audio","Active","Administrator","2004-02-01 12:59","R94","32","Zen Mountain Monastery","Elder Ting Stands Motionless","","","Bonnie Myotai Treace","","32","None","0:41:35 (approx)","2004 Winter"
36322,"Audio","Active","Administrator","2004-01-31 12:59","R93","","Zen Mountain Monastery","The Cat Cut Through Silence","","","John Daido Loori","Koans of the Way of Reality","1","None","0:43:21 (approx)","2004 Winter"
36321,"Audio","Active","Administrator","2004-01-30 12:59","R92.2","","Zen Mountain Monastery","Advice From A Caterpillar Who Are You? (2)","","","Jody Hojin Kimmel","","1","None","0:01:01 (approx)","2004 Winter"
36320,"Audio","Active","Administrator","2004-01-30 12:59","R92.1","","Zen Mountain Monastery","Advice From A Caterpillar Who Are You? (1)","","","Jody Hojin Kimmel","","1","None","0:55:30 (approx)","2004 Winter"
36319,"Audio","Active","Administrator","2004-01-28 12:59","R90","","Zen Mountain Monastery","What? Why?","","","Ron Hogen Green","","1","None","0:45:11 (approx)","2004 Winter"
36318,"Audio","Active","Administrator","2004-01-25 12:59","R89","","Zen Mountain Monastery","? (beginning Is Missing)","","","John Daido Loori","","1","None","0:40:49 (approx)","2004 Winter"
36317,"Audio","Active","Administrator","2004-01-23 12:59","R88","","Zen Mountain Monastery","Cultivating Practice","","","Bonnie Myotai Treace","","1","None","0:33:38 (approx)","2004 Winter"
36316,"Audio","Active","Administrator","2004-01-18 12:59","R87","","Zen Mountain Monastery","Yunju’s Abiding In The Mountains","","","John Daido Loori","Koans of the Way of Reality","1","None","0:36:17 (approx)","2004 Winter"
36315,"Audio","Active","Administrator","2004-01-11 12:59","R86","","Zen Mountain Monastery","Kuan-Yin’s Wisdom","","","John Daido Loori","Koans of the Way of Reality","1","None","0:40:36 (approx)","2004 Winter"
36314,"Audio","Active","Administrator","2004-01-04 12:59","R85","","Zen Mountain Monastery","Blue Mountains Walking","","","John Daido Loori","Koans of the Way of Reality","1","None","0:43:41 (approx)","2004 Winter"
36313,"Audio","Active","Administrator","","","","","","","","","","","","",""
36312,"Audio","Active","Administrator","2003-10-08 12:59","R52.3","","Zen Center of New York City","Shobogenzo Dotoku","","","John Daido Loori","","1","None","1:32:58 (approx)","2003 Fall Ango"
36311,"Audio","Active","Administrator","2003-10-08 12:59","R52.2","","Zen Center of New York City","Shobogenzo Dotoku","","","John Daido Loori","","1","None","1:32:02 (approx)","2003 Fall Ango"
36310,"Audio","Active","Administrator","2003-10-07 12:59","R52.1","","Zen Center of New York City","Shobogenzo Dotoku Introduction","","","John Daido Loori","","1","None","0:33:14 (approx)","2003 Fall Ango"
36309,"Audio","Active","Administrator","2003-10-05 12:59","R51","31","Zen Center of New York City","Sengcan’s Dharma Gate Of Liberation","","","John Daido Loori","Transmission of the Light","31","None","0:55:49 (approx)","2003 Fall Ango"
36308,"Audio","Active","Administrator","2003-10-02 12:59","R50.2","","Zen Center of New York City","Mondo: The Subtleties Of Practice","","","John Daido Loori","","1","None","0:14:53 (approx)","2003 Fall Ango"
36307,"Audio","Active","Administrator","2003-10-02 12:59","R50.1","","Zen Center of New York City","Mondo: The Subtleties Of Practice","","","John Daido Loori","","1","None","1:32:06 (approx)","2003 Fall Ango"
36306,"Audio","Active","Administrator","2003-09-18 12:59","R53.2","","Zen Center of New York City","Dogen’s Zuimonki","","","Geoffrey Shugen Arnold","","1","None","0:53:37 (approx)","2003 Fall Ango"
36305,"Audio","Active","Administrator","2003-09-16 12:59","R53.1","","Zen Center of New York City","Dogen’s Zuimonki","","","Geoffrey Shugen Arnold","","1","None","0:49:50 (approx)","2003 Fall Ango"
36304,"Audio","Active","Administrator","2003-09-28 12:59","R49","","Zen Center of New York City","Dharma Combat","","","John Daido Loori","","1","None","1:01:38 (approx)","2003 Fall Ango"
36303,"Audio","Active","Administrator","2003-09-27 12:59","R48","109","Zen Mountain Monastery","Zhaozhou’s Not Apart From The Monastery","","","John Daido Loori","Koans of the Way of Reality","1","None","0:44:32 (approx)","2003 Fall Ango"
36302,"Audio","Active","Administrator","2003-09-26 12:59","R47","183","Zen Mountain Monastery","Xuefeng Checks Out The Hermit","","","John Daido Loori","True Dharma Eye","183","None","0:40:55 (approx)","2003 Fall Ango"
36301,"Audio","Active","Administrator","2003-09-25 12:59","R46","1","Zen Center of New York City","Zhaozhou’s MU - Do Not Duplicate Even Lib","","","Geoffrey Shugen Arnold","Gateless Gate","1","None","0:56:06 (approx)","2003 Fall Ango"
36300,"Audio","Active","Administrator","2003-09-02 12:59","R44","297","Zen Center of New York City","Longya’s Stone Tortoise","","","John Daido Loori","True Dharma Eye","41","None","0:41:35 (approx)","2003 Fall Ango"
36299,"Audio","Active","Administrator","2003-09-18 12:59","R43","","Zen Center of New York City","Fusatsu - Dotoku","","","John Daido Loori","","1","None","0:19:12 (approx)","2003 Fall Ango"
36298,"Audio","Active","Administrator","2003-09-14 12:59","R42","190","Zen Center of New York City","Mazu’s Meaning Of The Ancestor Coming","","","John Daido Loori","True Dharma Eye","190","None","0:35:46 (approx)","2003 Fall Ango"
36297,"Audio","Active","Administrator","2003-09-11 12:59","R41.2","","Zen Center of New York City","Mondo: Culture Of Fear","","","John Daido Loori","","1","None","0:13:07 (approx)","2003 Fall Ango"
36296,"Audio","Active","Administrator","2003-09-11 12:59","R41.1","","Zen Center of New York City","Mondo: Culture Of Fear","","","John Daido Loori","","1","None","1:27:45 (approx)","2003 Fall Ango"
36295,"Audio","Active","Administrator","2003-09-10 12:59","R40","","Zen Center of New York City","Ango Art Practice - Dotoku","","","John Daido Loori","","1","None","0:30:20 (approx)","2003 Fall Ango"
36294,"Audio","Active","Administrator","2003-09-07 12:59","R39","","Zen Center of New York City","Fall 2003 - Ango Opening","","","John Daido Loori","","1","None","0:30:39 (approx)","2003 Fall Ango"
36293,"Audio","Active","Administrator","2003-09-06 12:59","R38","144","Zen Center of New York City","Xuansha’s Twenty Blows Of The Stick","","","John Daido Loori","True Dharma Eye","144","None","0:47:31 (approx)","2003 Fall Ango"
36292,"Audio","Active","Administrator","2003-08-31 12:59","R37","266","Zen Center of New York City","Guishan’s Why Have You Come Here?","","","John Daido Loori","True Dharma Eye","10","None","0:40:34 (approx)","2003 Summer"
36291,"Audio","Active","Administrator","2003-08-30 12:59","R36","258","Zen Center of New York City","Nanquan Banishes The Bodhisattvas","","","John Daido Loori","True Dharma Eye","2","None","0:44:51 (approx)","2003 Summer"
36290,"Audio","Active","Administrator","2003-08-29 12:59","R35","87","Zen Center of New York City","Yunmen’s Medicine And Illness","","","Geoffrey Shugen Arnold","","87","None","0:51:29 (approx)","2003 Summer"
36289,"Audio","Active","Administrator","2003-08-27 12:59","R33","5","Zen Center of New York City","Xuefeng’s Grain Of Rice","","","Geoffrey Shugen Arnold","","5","None","0:45:19 (approx)","2003 Summer"
36288,"Audio","Active","Administrator","2003-08-24 12:59","R32","256","Zen Center of New York City","Changsha’s Original Person","","","John Daido Loori","True Dharma Eye","256","None","0:36:03 (approx)","2003 Summer"
36287,"Audio","Active","Administrator","2003-08-17 12:59","R31","151","Zen Mountain Monastery","Yaoshan’s Precious Treasure Of The Way","","","John Daido Loori","True Dharma Eye","151","None","0:42:27 (approx)","2003 Summer"
36286,"Audio","Active","Administrator","2003-08-15 12:59","R30","","Zen Center of New York City","Intro - Cultivating Practice","","","Geoffrey Shugen Arnold","","1","None","0:37:28 (approx)","2003 Summer"
36285,"Audio","Active","Administrator","2003-08-10 12:59","R29","75","Zen Center of New York City","Ruiyan’s Constant Principle","","","Geoffrey Shugen Arnold","Book of Serenity","75","None","0:41:40 (approx)","2003 Summer"
36284,"Audio","Active","Administrator","2003-08-03 12:59","R28","","Zen Center of New York City","Drowning On Dry Land - DO NOT DUPLICate","","","Bonnie Myotai Treace","","1","None","0:42:18 (approx)","2003 Summer"
36283,"Audio","Active","Administrator","2003-07-27 12:59","R27","63","Zen Center of New York City","Zhaozhou Asks About Death","","","Geoffrey Shugen Arnold","Book of Serenity","63","None","0:50:09 (approx)","2003 Summer"
36282,"Audio","Active","Administrator","2003-07-26 12:59","R26","11","Zen Center of New York City","Zhaozhou Sees The True Nature Of Two Hermits","","","Geoffrey Shugen Arnold","Gateless Gate","11","None","0:54:37 (approx)","2003 Summer"
36281,"Audio","Active","Administrator","2003-07-15 12:59","R21","","Zen Center of New York City","Intro - Aikido & Zen","","","Geoffrey Shugen Arnold","","1","None","0:32:53 (approx)","2003 Summer"
36280,"Audio","Active","Administrator","2003-07-11 12:59","R19.1","","Zen Center of New York City","Intro - Intimate Voice","","","John Daido Loori","","1","None","0:21:06 (approx)","2003 Summer"
36279,"Audio","Active","Administrator","2003-06-15 12:59","R9","175","Zen Center of New York City","Jianyuan’s Matter Before The Seven Buddhas","","","John Daido Loori","True Dharma Eye","175","None","0:37:19 (approx)","2003 Summer"
36278,"Audio","Active","Administrator","2003-06-08 12:59","R8","77","Zen Center of New York City","Yunmen’s Cake","","","Geoffrey Shugen Arnold","","77","None","0:44:12 (approx)","2003 Summer"
36277,"Audio","Active","Administrator","2003-06-01 12:59","R6","46","Zen Mountain Monastery","Jingqing's Sound Of Raindrops","","","Geoffrey Shugen Arnold","","46","None","0:44:07 (approx)","2003 Summer"
36276,"Audio","Active","Administrator","2003-06-29 12:59","R17","275","Zen Center of New York City","Guishan’s You Have To Find It Out For Yourself","","","John Daido Loori","True Dharma Eye","19","None","0:43:28 (approx)","2003 Summer"
36275,"Audio","Active","Administrator","2003-06-27 12:59","R15","246","Zen Center of New York City","Yangshan Chanting The Sutras","","","John Daido Loori","True Dharma Eye","246","None","0:43:58 (approx)","2003 Summer"
36274,"Audio","Active","Administrator","2003-06-25 12:59","R13","3","Zen Center of New York City","Gutei Holds Up A Finger","","","Geoffrey Shugen Arnold","Gateless Gate","3","None","0:45:24 (approx)","2003 Summer"
